state_0,probability
663,3.480583624587586e-05
98,6.779477258643525e-09
391,3.4690585132478916e-05
300,2.0338431775930575e-08
1124,0.000482108966293917
350,6.609990327177437e-06
234,9.898036797619546e-06
531,6.582872418142863e-06
681,6.576092940884219e-06
311,0.00034959730379647067
442,0.00013354214304076015
334,5.545612397570404e-06
898,5.837129919692075e-06
795,5.776114624364284e-06
434,5.599848215639552e-06
828,5.593068738380908e-06
469,5.599848215639552e-06
367,5.599848215639552e-06
485,5.586289261122264e-06
166,5.9591605103476585e-06
617,5.965939987606302e-06
79,5.620186647415482e-06
123,3.0778826754241604e-06
698,0.0004676686797330063
500,1.728766700954099e-06
650,2.6914524716814796e-06
732,3.0853401004086684e-05
114,8.948909981409454e-06
349,6.0337347601927375e-06
1081,3.1931337888211003e-06
394,3.023646857355012e-06
670,1.0169215887965287e-07
658,4.067686355186115e-08
321,4.067686355186115e-08
243,6.779477258643525e-09
82,6.779477258643525e-09
476,9.470929730325004e-06
314,2.529422965199899e-05
9,1.7992732644439914e-05
3,7.312344171172907e-05
13,0.00014111481913866498
57,0.005420531042148431
160,0.005355719239555798
47,0.00540198917184604
6,0.0005656117876886293
35,9.611942857304789e-05
577,6.677785099763872e-06
20,9.416693912255856e-06
52,1.1396301271779766e-05
67,0.00022229227983366255
106,4.527334913322146e-05
25,0.00022028555456510407
37,4.5124200633531304e-05
128,0.00026356573738428433
5,0.0051898593284230845
88,0.00034387542499017554
39,0.00034392288133098603
14,0.0005804520634077999
70,0.0005870959511212707
83,0.000585604466124369
32,2.0338431775930575e-08
120,4.745634081050467e-08
40,1.0169215887965287e-07
1119,1.742325655471386e-06
129,1.742325655471386e-06
28,2.3931554723011644e-05
1208,6.637108236212011e-06
48,1.2542032928490521e-06
31,7.152348507868919e-06
152,2.5084065856981043e-06
23,8.609936118477277e-07
26,6.779477258643525e-09
1161,3.3897386293217627e-08
1146,3.3897386293217627e-08
1073,4.067686355186115e-08
1063,3.3897386293217627e-08
1193,6.779477258643525e-09
1196,6.779477258643525e-09
944,6.779477258643525e-09
304,6.779477258643525e-09
1164,4.067686355186115e-08
1162,3.3897386293217627e-08
1163,3.3897386293217627e-08
1160,3.3897386293217627e-08
1158,3.3897386293217627e-08
1181,3.3897386293217627e-08
221,6.779477258643525e-09
18,6.779477258643525e-09
24,1.3531836608252476e-05
49,1.3525057130993833e-05
809,2.5762013582845393e-07
553,1.2203059065558345e-07
335,4.745634081050467e-08
889,9.559062934687371e-07
475,1.2989478427560995e-05
871,1.4711465651256449e-05
1094,1.1613244544056358e-05
375,3.959214719047818e-06
55,6.779477258643525e-09
103,3.3897386293217626e-06
186,4.6819069948192184e-05
89,5.0188470145738016e-05
130,5.0242705963807165e-05
156,5.0242705963807165e-05
359,2.0338431775930575e-08
634,5.182232416507111e-05
16,6.779477258643525e-09
22,6.944218556028563e-05
312,4.325984438740433e-05
705,2.2012962658815525e-05
338,2.71179090345741e-08
27,1.7362241259386066e-05
351,5.525273965794473e-06
190,6.101529532779172e-08
1101,6.101529532779172e-08
1008,2.982969993803151e-07
489,0.0004378322003177161
373,0.002304690073553125
183,0.0022997342756770566
720,4.642586026719086e-05
138,1.6948693146608811e-07
59,1.6948693146608811e-07
635,3.2948259477007533e-06
928,3.328723333993971e-06
895,2.71179090345741e-08
207,2.71179090345741e-08
487,1.355895451728705e-07
785,3.1863543115624565e-07
544,4.4744549907047264e-07
900,2.573489567381082e-05
822,4.813428853636903e-07
723,1.8304588598337517e-07
1245,7.457424984507877e-08
684,1.4914849969015754e-07
1247,3.3897386293217627e-08
241,1.8304588598337517e-07
17,3.3897386293217627e-08
29,3.3897386293217627e-08
1262,0.0009203275968153758
1263,0.0009157921265293433
1264,0.0009135820169430255
1265,0.004554798575696911
1269,0.0009134667658296286
1261,0.0010430564736285996
1267,0.0009122939162638832
1268,0.0009095685664059085
1260,0.000418246290517495
1242,0.04785868922685065
1253,1.2609827701076956e-06
1259,0.0004823598069524868
1251,2.2568879794024297e-05
43,9.531945025652797e-06
1252,2.484678415292852e-05
1297,2.4975594220842745e-05
1298,1.8928300506132723e-05
756,2.71179090345741e-08
1296,0.0010609407346369012
1295,0.0010600458436387603
101,9.287883844341629e-07
44,3.6609177196675034e-07
63,1.627074542074446e-07
51,1.627074542074446e-07
74,1.5592797694880108e-07
1254,0.016453926896273008
50,1.3342011245010457e-05
645,6.101529532779172e-08
1255,0.003165615890628266
1256,0.003154836521787023
353,3.3897386293217627e-08
303,6.779477258643525e-08
437,1.355895451728705e-08
1147,3.3897386293217627e-08
135,2.676537621712464e-05
201,6.854051508488604e-06
